index,id,BookTitle,BookYear,Author,FilmTitle,FilmYear,full name,tmdb_id,id_goodreads,imdbid
1418,2094,Odd Man Out,1945,F. L. Green,Odd Man Out,1947,Odd Man Out 1947,43461,2958538,tt0039677
1419,2097,Odyssey,0,Homer,The Odyssey,1987,The Odyssey 1987,219197,1381,tt0821800
1420,2100,Odyssey,0,Homer,The Odyssey,1997,The Odyssey 1997,545336,1381,tt0118414
1421,2101,Odyssey,0,Homer,"O Brother, Where Art Thou?",2000,"O Brother, Where Art Thou? 2000",134,1381,tt0190590
1422,2104,Of Human Bondage,1915,W. Somerset Maugham,Of Human Bondage,1934,Of Human Bondage 1934,43905,31548,tt0025586
1423,2105,Of Human Bondage,1915,W. Somerset Maugham,Of Human Bondage,1946,Of Human Bondage 1946,119343,31548,tt0038795
1424,2106,Of Human Bondage,1915,W. Somerset Maugham,Of Human Bondage,1964,Of Human Bondage 1964,120526,31548,tt0058425
1425,2107,Of Mice and Men,1937,John Steinbeck,Of Mice and Men,1939,Of Mice and Men 1939,51802,890,tt0031742
1426,2108,Of Mice and Men,1937,John Steinbeck,Of Mice and Men,1981,Of Mice and Men 1981,326205,890,tt0082838
1427,2109,Of Mice and Men,1937,John Steinbeck,Of Mice and Men,1992,Of Mice and Men 1992,9609,890,tt0105046
1428,2110,Oil!,1927,Upton Sinclair,There Will Be Blood,2007,There Will Be Blood 2007,7345,54847,tt0469494
1429,2111,The Old Curiosity Shop,1840,Charles Dickens,The Old Curiosity Shop,1911,The Old Curiosity Shop 1911,350128,429024,tt0330716
1430,2115,The Old Curiosity Shop,1840,Charles Dickens,The Old Curiosity Shop,1934,The Old Curiosity Shop 1934,281728,429024,tt0025588
1431,2118,The Old Curiosity Shop,1840,Charles Dickens,The Old Curiosity Shop,1984,The Old Curiosity Shop 1984,274351,429024,tt0347701
1432,2119,The Old Curiosity Shop,1840,Charles Dickens,The Old Curiosity Shop,1995,The Old Curiosity Shop 1995,46074,429024,tt0108886
1433,2120,The Old Curiosity Shop,1840,Charles Dickens,The Old Curiosity Shop,2007,The Old Curiosity Shop 2007,34873,429024,tt1023343
1434,2121,The Old Man and the Sea,1951,Ernest Hemingway,The Old Man and the Sea,1958,The Old Man and the Sea 1958,11331,11617647,tt0052027
1435,2122,The Old Man and the Sea,1951,Ernest Hemingway,The Old Man and the Sea,1990,The Old Man and the Sea 1990,79775,11617647,tt0100288
1436,2123,The Old Man and the Sea,1951,Ernest Hemingway,The Old Man and the Sea,1999,The Old Man and the Sea 1999,38577,11617647,tt0207639
1437,2124,Old Yeller,1956,Fred Gipson,Old Yeller,1957,Old Yeller 1957,22660,130580,tt0050798
1438,2125,Old Yeller,1956,Fred Gipson,Savage Sam,1963,Savage Sam 1963,50033,130580,tt0057473
1439,2126,Oliver Twist,1837,Charles Dickens,Oliver Twist,1909,Oliver Twist 1909,259630,18254,tt0000990
1440,2127,Oliver Twist,1837,Charles Dickens,Oliver Twist,1922,Oliver Twist 1922,47720,18254,tt0013450
1441,2128,Oliver Twist,1837,Charles Dickens,Oliver Twist,1933,Oliver Twist 1933,43125,18254,tt0024405
1442,2129,Oliver Twist,1837,Charles Dickens,Oliver Twist,1948,Oliver Twist 1948,10949,18254,tt0040662
1443,2130,Oliver Twist,1837,Charles Dickens,Oliver!,1968,Oliver! 1968,17917,18254,tt0063385
1444,2131,Oliver Twist,1837,Charles Dickens,Oliver Twist,1982,Oliver Twist 1982,49483,18254,tt0084438
1445,2131,Oliver Twist,1837,Charles Dickens,Oliver Twist,1982,Oliver Twist 1982,535799,18254,tt0884142
1446,2132,Oliver Twist,1837,Charles Dickens,Oliver & Company,1988,Oliver & Company 1988,12233,18254,tt0095776
1447,2133,Oliver Twist,1837,Charles Dickens,Oliver Twist,1997,Oliver Twist 1997,49146,18254,tt0119825
1448,2134,Oliver Twist,1837,Charles Dickens,Twist,2003,Twist 2003,44375,18254,tt0339827
1449,2136,Oliver Twist,1837,Charles Dickens,Oliver Twist,2005,Oliver Twist 2005,257,18254,tt0380599
1450,2139,On Her Majesty's Secret Service,1963,Ian Fleming,On Her Majesty's Secret Service,1969,On Her Majesty's Secret Service 1969,668,3762,tt0064757
1451,2140,On Stranger Tides,1987,Tim Powers,Pirates of the Caribbean: On Stranger Tides,2011,Pirates of the Caribbean: On Stranger Tides 2011,1865,1552810,tt1298650
1452,2141,One Flew Over the Cuckoo's Nest,1962,Ken Kesey,One Flew Over the Cuckoo's Nest,1975,One Flew Over the Cuckoo's Nest 1975,510,332613,tt0073486
1453,2146,One More Spring,1933,Robert Nathan,One More Spring,1935,One More Spring 1935,120979,1215441,tt0026822
1454,2149,One Thousand and One Nights,0,0,The Thief of Bagdad,1924,The Thief of Bagdad 1924,28963,13109354,tt0015400
1455,2150,One Thousand and One Nights,0,0,The Thief of Bagdad,1940,The Thief of Bagdad 1940,12232,13109354,tt0033152
1456,2151,One Thousand and One Nights,0,0,1001 Arabian Nights,1959,1001 Arabian Nights 1959,44871,13109354,tt0052527
1457,2153,One Thousand and One Nights,0,0,Arabian Nights,1974,Arabian Nights 1974,47406,13109354,tt0071502
1458,2154,One Thousand and One Nights,0,0,Scooby-Doo in Arabian Nights,1994,Scooby-Doo in Arabian Nights 1994,13351,13109354,tt0192578
1459,2155,The Onion Field,1973,Joseph Wambaugh,The Onion Field,1979,The Onion Field 1979,33831,487445,tt0079668
1460,2156,The Open Range Men,1990,Lauran Paine,Open Range,2003,Open Range 2003,2055,382455,tt0316356
1461,2157,Operation Terror,1961,Gordon Gordon and Mildred Gordon,Experiment in Terror,1962,Experiment in Terror 1962,42995,13501739,tt0055972
1462,2158,Ordinary People,1976,Judith Guest,Ordinary People,1980,Ordinary People 1980,16619,2049746,tt0081283
1463,2159,Orlando: A Biography,1928,Virginia Woolf,Orlando,1992,Orlando 1992,9300,18839,tt0107756
1464,2161,The Other Boleyn Girl,2001,Philippa Gregory,The Other Boleyn Girl,2003,The Other Boleyn Girl 2003,79905,31092,tt0357392
1465,2162,The Other Boleyn Girl,2001,Philippa Gregory,The Other Boleyn Girl,2008,The Other Boleyn Girl 2008,12184,31092,tt0467200
1466,2164,The Other Side of Midnight,1973,Sidney Sheldon,The Other Side of Midnight,1977,The Other Side of Midnight 1977,80844,537366,tt0076507
1467,2167,Our Man in Havana,1958,Graham Greene,Our Man in Havana,1959,Our Man in Havana 1959,25495,133394,tt0054152
1468,2168,Out of Sight,1996,Elmore Leonard,Out of Sight,1998,Out of Sight 1998,1389,288962,tt0120780
1469,2170,The Outsiders,1967,S. E. Hinton,The Outsiders,1983,The Outsiders 1983,227,1191522,tt0086066
1470,2171,Over the River,1933,John Galsworthy,One More River,1934,One More River 1934,120974,2805250,tt0025600
1471,2172,The Ox-Bow Incident,1940,Walter Van Tilburg Clark,The Ox-Bow Incident,1943,The Ox-Bow Incident 1943,980,46212,tt0036244
1472,2174,A Painted House,2001,John Grisham,A Painted House,2003,A Painted House 2003,46317,984003,tt0362001
1473,2175,The Painted Veil,1925,W. Somerset Maugham,The Painted Veil,1934,The Painted Veil 1934,82096,99664,tt0025617
1474,2176,The Painted Veil,1925,W. Somerset Maugham,The Seventh Sin,1957,The Seventh Sin 1957,193873,99664,tt0050954
1475,2177,The Painted Veil,1925,W. Somerset Maugham,The Painted Veil,2006,The Painted Veil 2006,14202,99664,tt0446755
1476,2180,Parineeta,1914,Sharat Chandra Chattopadhyay,Parineeta,1953,Parineeta 1953,232018,258529,tt0046164
1477,2181,Parineeta,1914,Sharat Chandra Chattopadhyay,Parineeta,1969,Parineeta 1969,307575,258529,tt0232280
1478,2182,Parineeta,1914,Sharat Chandra Chattopadhyay,Parineeta,2005,Parineeta 2005,20651,258529,tt0437407
1479,2183,Paris Blues,1957,0,Paris Blues,1961,Paris Blues 1961,33710,13626799,tt0055278
1480,2184,Les Particules Élémentaires,0,Michel Houellebecq,The Elementary Particles,2006,The Elementary Particles 2006,86,58314,tt0430051
1481,2186,A Passage to India,1924,E. M. Forster,A Passage to India,1984,A Passage to India 1984,15927,45195,tt0087892
1482,2187,Patriot Games,1987,Tom Clancy,Patriot Games,1992,Patriot Games 1992,9869,32682,tt0105112
1483,2189,The Pelican Brief,1992,John Grisham,The Pelican Brief,1993,The Pelican Brief 1993,9944,780870,tt0107798
1484,2193,Percy Jackson & the Olympians,2006,0,Percy Jackson & the Olympians: The Lightning Thief,2010,Percy Jackson & the Olympians: The Lightning Thief 2010,32657,28187,tt0814255
1485,2195,Perfect Little Angels,1989,Andrew Neiderman,Perfect Little Angels,1998,Perfect Little Angels 1998,276778,25605682,tt0171612
1486,2196,Pet Sematary,1983,Stephen King,Pet Sematary,1989,Pet Sematary 1989,8913,832795,tt0098084
1487,2198,"Peter Pan, or The Boy Who Wouldn't Grow Up",1911,J. M. Barrie,Peter Pan,1924,Peter Pan 1924,120672,34268,tt0015224
1488,2199,"Peter Pan, or The Boy Who Wouldn't Grow Up",1911,J. M. Barrie,Peter Pan,1953,Peter Pan 1953,10693,34268,tt0046183
1489,2200,"Peter Pan, or The Boy Who Wouldn't Grow Up",1911,J. M. Barrie,Return to Never Land,2002,Return to Never Land 2002,16690,34268,tt0280030
1490,2201,"Peter Pan, or The Boy Who Wouldn't Grow Up",1911,J. M. Barrie,Peter Pan,1976,Peter Pan 1976,535321,34268,tt0073533
1491,2202,"Peter Pan, or The Boy Who Wouldn't Grow Up",1911,J. M. Barrie,The Lost Boys,1978,The Lost Boys 1978,500645,34268,tt0077045
1492,2204,"Peter Pan, or The Boy Who Wouldn't Grow Up",1911,J. M. Barrie,Hook,1991,Hook 1991,879,34268,tt0102057
1493,2205,"Peter Pan, or The Boy Who Wouldn't Grow Up",1911,J. M. Barrie,Peter Pan,2003,Peter Pan 2003,10601,34268,tt0316396
1494,2207,"Peter Pan, or The Boy Who Wouldn't Grow Up",1911,J. M. Barrie,Peter Pan,2003,Peter Pan 2003,10601,34268,tt0316396
1495,2206,"Peter Pan, or The Boy Who Wouldn't Grow Up",1911,J. M. Barrie,Neverland,2003,Neverland 2003,39198,34268,tt0349880
1496,2208,"Peter Pan, or The Boy Who Wouldn't Grow Up",1911,J. M. Barrie,Neverland,2003,Neverland 2003,39198,34268,tt0349880
1497,2209,"Peter Pan, or The Boy Who Wouldn't Grow Up",1911,J. M. Barrie,Finding Neverland,2004,Finding Neverland 2004,866,34268,tt0308644
1498,2210,"Peter Pan, or The Boy Who Wouldn't Grow Up",1911,J. M. Barrie,Tinker Bell,2008,Tinker Bell 2008,13179,34268,tt0823671
1499,2211,"Peter Pan, or The Boy Who Wouldn't Grow Up",1911,J. M. Barrie,Tinker Bell,2008,Tinker Bell 2008,13179,34268,tt0823671
1500,2212,"Peter Pan, or The Boy Who Wouldn't Grow Up",1911,J. M. Barrie,Tinker Bell and the Lost Treasure,2009,Tinker Bell and the Lost Treasure 2009,25475,34268,tt1216516
1501,2214,"Peter Pan, or The Boy Who Wouldn't Grow Up",1911,J. M. Barrie,Pixie Hollow Games,2011,Pixie Hollow Games 2011,86130,34268,tt1450334
1502,2215,"Peter Pan, or The Boy Who Wouldn't Grow Up",1911,J. M. Barrie,Secret of the Wings,2012,Secret of the Wings 2012,75258,34268,tt1217213
1503,2216,Peyton Place,1956,Grace Metalious,Peyton Place,1957,Peyton Place 1957,43236,526869,tt0050839
1504,2217,The Phantom Crown: The Story of Maximilian & Carlota of Mexico,1934,0,Juarez,1939,Juarez 1939,78318,10546105,tt0031516
1505,2218,Phantom Lady,1942,Cornell Woolrich,Phantom Lady,1944,Phantom Lady 1944,37992,484110,tt0036260
1506,2219,The Phantom of the Opera,1909,Gaston Leroux,The Phantom of the Opera,1925,The Phantom of the Opera 1925,964,480204,tt0016220
1507,2220,The Phantom of the Opera,1909,Gaston Leroux,Phantom of the Opera,1943,Phantom of the Opera 1943,15855,480204,tt0036261
1508,2221,The Phantom of the Opera,1909,Gaston Leroux,The Phantom of the Opera,1962,The Phantom of the Opera 1962,46330,480204,tt0056347
1509,2222,The Phantom of the Opera,1909,Gaston Leroux,The Phantom of the Opera,1989,The Phantom of the Opera 1989,86962,480204,tt0098090
1510,2223,The Phantom of the Opera,1909,Gaston Leroux,The Phantom of the Opera,1998,The Phantom of the Opera 1998,10593,480204,tt0119889
1511,2224,The Phantom of the Opera,1909,Gaston Leroux,The Phantom of the Opera,2004,The Phantom of the Opera 2004,9833,480204,tt0293508
1512,2225,Pharaoh,1895,Bolesław Prus,Pharaoh,1966,Pharaoh 1966,5040,538870,tt0060401
1513,2226,The Philadelphian,1957,Richard P. Powell,The Young Philadelphians,1959,The Young Philadelphians 1959,43111,1670792,tt0053462
1514,2228,The Pickwick Papers,1836,Charles Dickens,The Pickwick Papers,1913,The Pickwick Papers 1913,192046,229432,tt0245685
1515,2228,The Pickwick Papers,1836,Charles Dickens,The Pickwick Papers,1913,The Pickwick Papers 1913,357998,229432,tt0143795
1516,2229,The Pickwick Papers,1836,Charles Dickens,The Adventures of Mr. Pickwick,1921,The Adventures of Mr. Pickwick 1921,445580,229432,tt0315144
1517,2230,The Pickwick Papers,1836,Charles Dickens,The Pickwick Papers,1952,The Pickwick Papers 1952,139204,229432,tt0045030
1518,2232,The Picture of Dorian Gray,1890,Oscar Wilde,The Picture of Dorian Gray,1913,The Picture of Dorian Gray 1913,570452,5297,tt0003278
1519,2237,The Picture of Dorian Gray,1890,Oscar Wilde,The Picture of Dorian Gray,1945,The Picture of Dorian Gray 1945,16559,5297,tt0037988
1520,2242,The Picture of Dorian Gray,1890,Oscar Wilde,The Picture of Dorian Gray,1973,The Picture of Dorian Gray 1973,241310,5297,tt0070533
1521,2243,The Picture of Dorian Gray,1890,Oscar Wilde,The Picture of Dorian Gray,1976,The Picture of Dorian Gray 1976,321910,5297,tt0217723
1522,2244,The Picture of Dorian Gray,1890,Oscar Wilde,Le Portrait de Dorian Gray,1977,Le Portrait de Dorian Gray 1977,79284,5297,tt0174129
1523,2245,The Picture of Dorian Gray,1890,Oscar Wilde,The Sins of Dorian Gray,1983,The Sins of Dorian Gray 1983,343243,5297,tt0086315
1524,2252,The Picture of Dorian Gray,1890,Oscar Wilde,The Picture of Dorian Gray,2007,The Picture of Dorian Gray 2007,157922,5297,tt0435669
1525,2254,The Picture of Dorian Gray,1890,Oscar Wilde,Dorian Gray,2009,Dorian Gray 2009,23488,5297,tt1235124
1526,2255,The Pillar of Light,1990,Gerald N. Lund,The Work and the Glory,2004,The Work and the Glory 2004,36046,20178265,tt0410454
1527,2256,Pin,1981,Andrew Neiderman,Pin,1988,Pin 1988,41966,481428,tt0095871
1528,2259,Pity My Simplicity,1944,0,Love Letters,1945,Love Letters 1945,109881,11076626,tt0037885
1529,2260,La Planète des singes,1963,Pierre Boulle,Planet of the Apes,1968,Planet of the Apes 1968,871,414895,tt0063442
1530,2261,La Planète des singes,1963,Pierre Boulle,Planet of the Apes,1968,Planet of the Apes 1968,871,414895,tt0063442
1531,2262,La Planète des singes,1963,Pierre Boulle,Beneath the Planet of the Apes,1970,Beneath the Planet of the Apes 1970,1685,414895,tt0065462
1532,2263,La Planète des singes,1963,Pierre Boulle,Escape from the Planet of the Apes,1971,Escape from the Planet of the Apes 1971,1687,414895,tt0067065
1533,2264,La Planète des singes,1963,Pierre Boulle,Conquest of the Planet of the Apes,1972,Conquest of the Planet of the Apes 1972,1688,414895,tt0068408
1534,2265,La Planète des singes,1963,Pierre Boulle,Battle for the Planet of the Apes,1973,Battle for the Planet of the Apes 1973,1705,414895,tt0069768
1535,2266,La Planète des singes,1963,Pierre Boulle,Planet of the Apes,2001,Planet of the Apes 2001,869,414895,tt0133152
1536,2267,La Planète des singes,1963,Pierre Boulle,Rise of the Planet of the Apes,2011,Rise of the Planet of the Apes 2011,61791,414895,tt1318514
1537,2268,Pleasure Island,1949,0,The Girls of Pleasure Island,1953,The Girls of Pleasure Island 1953,108252,6296163,tt0045819
1538,2271,The Polar Express,1985,Chris Van Allsburg,The Polar Express,2004,The Polar Express 2004,5255,420282,tt0338348
1539,2277,Pollyanna,1913,Eleanor H. Porter,Polly,1989,Polly 1989,74972,1701648,tt0098106
1540,2278,Pollyanna,1913,Eleanor H. Porter,Polly: Comin' Home!,1990,Polly: Comin' Home! 1990,267597,1701648,tt0100385
1541,2280,Le Pont de la Rivière Kwaï,1952,Pierre Boulle,The Bridge on the River Kwai,1957,The Bridge on the River Kwai 1957,826,1351174,tt0050212
1542,2282,Poodle Springs,1959,Raymond Chandler,Poodle Springs,1998,Poodle Springs 1998,1848,247060,tt0145400
1543,2283,The Pope of Greenwich Village,1979,Vincent Patrick,The Pope of Greenwich Village,1984,The Pope of Greenwich Village 1984,32081,1471786,tt0087932
1544,2286,Portnoy's Complaint,1969,Philip Roth,Portnoy's Complaint,1972,Portnoy's Complaint 1972,145364,902061,tt0069112
1545,2287,Portrait of Jennie,1940,Robert Nathan,Portrait of Jennie,1948,Portrait of Jennie 1948,32558,1209527,tt0040705
1546,2288,The Poseidon Adventure,1972,Paul Gallico,The Poseidon Adventure,1972,The Poseidon Adventure 1972,551,597251,tt0069113
1547,2289,The Poseidon Adventure,1972,Paul Gallico,Beyond the Poseidon Adventure,1979,Beyond the Poseidon Adventure 1979,31638,597251,tt0078856
1548,2290,The Poseidon Adventure,1972,Paul Gallico,The Poseidon Adventure,2005,The Poseidon Adventure 2005,28512,597251,tt0419358
1549,2291,The Poseidon Adventure,1972,Paul Gallico,Poseidon,2006,Poseidon 2006,503,597251,tt0409182
1550,2292,The Positronic Man,1993,Isaac Asimov,Bicentennial Man,1999,Bicentennial Man 1999,2277,6643712,tt0182789
1551,2293,Possession: A Romance,1990,A. S. Byatt,Possession,2002,Possession 2002,30072,1286101,tt0256276
1552,2294,The Postman,1985,David Brin,The Postman,1997,The Postman 1997,9922,939934,tt0119925
1553,2299,The Postman Always Rings Twice,1934,James Cain,The Postman Always Rings Twice,1946,The Postman Always Rings Twice 1946,25736,591352,tt0038854
1554,2300,The Postman Always Rings Twice,1934,James Cain,The Postman Always Rings Twice,1981,The Postman Always Rings Twice 1981,11027,591352,tt0082934
1555,2301,The Power,1956,Frank M. Robinson,The Power,1968,The Power 1968,46015,430148,tt0063452
1556,2302,The Power and the Glory,1940,Graham Greene,The Fugitive,1947,The Fugitive 1947,37368,3690,tt0039402
1557,2303,The Power of One,1989,Bryce Courtenay,The Power of One,1992,The Power of One 1992,13823,1353757,tt0105159
1558,2305,Presumed Innocent,1987,Scott Turow,Presumed Innocent,1990,Presumed Innocent 1990,11092,1832699,tt0100404
1559,2306,Pride and Prejudice,1813,Jane Austen,Pride and Prejudice,1940,Pride and Prejudice 1940,43818,1885,tt0032943
1560,2309,Pride and Prejudice,1813,Jane Austen,Pride & Prejudice,2005,Pride & Prejudice 2005,4348,1885,tt0414387
1561,2310,The Prince and the Pauper,1881,Mark Twain,The Prince and the Pauper,1909,The Prince and the Pauper 1909,285955,62446,tt0001008
1562,2314,The Prince and the Pauper,1881,Mark Twain,The Prince and the Pauper,1937,The Prince and the Pauper 1937,37025,62446,tt0029440
1563,2316,The Prince and the Pauper,1881,Mark Twain,The Prince and the Pauper,1962,The Prince and the Pauper 1962,73478,62446,tt0056373
1564,2322,The Prince and the Pauper,1881,Mark Twain,The Prince and the Pauper,1977,The Prince and the Pauper 1977,22815,62446,tt0077381
1565,2323,The Prince and the Pauper,1881,Mark Twain,Ringo,1978,Ringo 1978,415366,62446,tt0077071
1566,2324,The Prince and the Pauper,1881,Mark Twain,Trading Places,1983,Trading Places 1983,1621,62446,tt0086465
1567,2325,The Prince and the Pauper,1881,Mark Twain,The Prince and the Pauper,1990,The Prince and the Pauper 1990,25831,62446,tt0100409
1568,2326,The Prince and the Pauper,1881,Mark Twain,Dave,1993,Dave 1993,11566,62446,tt0106673
1569,2327,The Prince and the Pauper,1881,Mark Twain,The Prince and the Pauper,1995,The Prince and the Pauper 1995,102919,62446,tt1125876
1570,2328,The Prince and the Pauper,1881,Mark Twain,It Takes Two,1995,It Takes Two 1995,33689,62446,tt0113442
1571,2330,The Prince and the Pauper,1881,Mark Twain,The Prince and the Surfer,1999,The Prince and the Surfer 1999,117882,62446,tt0173052
1572,2331,The Prince and the Pauper,1881,Mark Twain,The Pooch and the Pauper,2000,The Pooch and the Pauper 2000,99754,62446,tt0170429
1573,2332,The Prince and the Pauper,1881,Mark Twain,The Prince and the Pauper,2000,The Prince and the Pauper 2000,44488,62446,tt0282100
